Timestamp,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,Annotation
2023-11-15 23:31:59,7.67,3.47,0.16,0.054,0.035,0.034,0.037,0.036,0.035,0.019,0.012,0.027,0.01,0.057,0.232,3.55,0
2023-11-15 23:32:59,7.89,3.14,0.18,0.059,0.016,0.037,0.02,0.022,0.018,0.03,0.022,0.034,0.019,0.051,0.204,3.26,0
2023-11-15 23:33:59,8.41,3.27,0.17,0.058,0.032,0.033,0.025,0.027,0.02,0.037,0.023,0.016,0.018,0.056,0.2,3.95,0
2023-11-15 23:34:59,8.43,3.36,0.15,0.059,0.014,0.031,0.026,0.037,0.01,0.011,0.027,0.034,0.028,0.061,0.18,3.12,0
2023-11-15 23:35:59,8.18,3.5,0.15,0.053,0.012,0.026,0.021,0.031,0.021,0.012,0.037,0.036,0.025,0.057,0.258,3.25,0
2023-11-15 23:36:59,7.67,3.49,0.15,0.063,0.02,0.038,0.017,0.018,0.024,0.012,0.037,0.031,0.033,0.052,0.179,3.28,0
2023-11-15 23:37:59,8.31,3.94,0.17,0.058,0.033,0.02,0.03,0.029,0.038,0.017,0.021,0.024,0.036,0.06,0.264,3.25,0
2023-11-15 23:38:59,7.58,3.53,0.17,0.065,0.015,0.038,0.019,0.018,0.015,0.027,0.01,0.023,0.031,0.063,0.247,3.44,0
2023-11-15 23:39:59,8.09,3.36,0.18,0.053,0.033,0.028,0.031,0.014,0.021,0.026,0.013,0.016,0.028,0.059,0.173,3.82,0
2023-11-15 23:40:59,8.32,3.23,0.17,0.062,0.031,0.021,0.022,0.012,0.036,0.011,0.017,0.032,0.033,0.055,0.247,3.42,0
2023-11-15 23:41:59,7.89,3.27,0.16,0.05,0.01,0.025,0.027,0.014,0.029,0.017,0.025,0.02,0.017,0.05,0.207,3.02,0
2023-11-15 23:42:59,7.57,3.29,0.17,0.061,0.01,0.036,0.012,0.02,0.025,0.024,0.036,0.016,0.029,0.064,0.181,3.24,0
2023-11-15 23:43:59,8.18,3.89,0.15,0.05,0.034,0.038,0.028,0.026,0.025,0.018,0.035,0.016,0.026,0.054,0.213,3.37,0
2023-11-15 23:44:59,7.71,3.55,0.17,0.052,0.017,0.022,0.024,0.019,0.027,0.038,0.026,0.037,0.038,0.059,0.138,3.85,0
2023-11-15 23:45:59,8.04,3.38,0.16,0.065,0.013,0.013,0.037,0.024,0.033,0.022,0.013,0.033,0.02,0.062,0.256,3.7,0
2023-11-15 23:46:59,7.65,3.63,0.15,0.056,0.032,0.02,0.013,0.012,0.011,0.016,0.019,0.015,0.035,0.059,0.234,4,0
2023-11-15 23:47:59,8.08,3.63,0.17,0.057,0.028,0.016,0.017,0.03,0.018,0.021,0.015,0.033,0.019,0.051,0.123,3.52,0
2023-11-15 23:48:59,8.17,3.52,0.18,0.062,0.024,0.031,0.018,0.03,0.038,0.016,0.036,0.036,0.01,0.05,0.143,3.34,0
2023-11-15 23:49:59,7.99,3.76,0.17,0.063,0.023,0.03,0.037,0.018,0.036,0.023,0.027,0.031,0.016,0.06,0.152,3.87,0
2023-11-15 23:50:59,7.52,3.99,0.17,0.051,0.033,0.035,0.026,0.036,0.03,0.011,0.033,0.038,0.018,0.06,0.149,3.59,0
2023-11-15 23:51:59,7.69,3.29,0.16,0.061,0.012,0.038,0.019,0.023,0.016,0.016,0.026,0.013,0.032,0.059,0.181,3.93,0
2023-11-15 23:52:59,8.26,3.71,0.16,0.065,0.013,0.024,0.024,0.024,0.019,0.032,0.018,0.03,0.016,0.063,0.275,3.23,0
2023-11-15 23:53:59,8.16,3.32,0.15,0.06,0.027,0.022,0.012,0.022,0.037,0.035,0.022,0.035,0.036,0.06,0.274,3.38,0
2023-11-15 23:54:59,7.53,3.24,0.15,0.062,0.01,0.012,0.031,0.01,0.026,0.028,0.022,0.011,0.029,0.052,0.236,3.11,0
2023-11-15 23:55:59,7.6,3.78,0.15,0.051,0.024,0.032,0.015,0.013,0.02,0.033,0.032,0.018,0.028,0.053,0.264,3.11,0
2023-11-15 23:56:59,7.75,3.25,0.15,0.055,0.03,0.019,0.028,0.026,0.014,0.024,0.017,0.037,0.038,0.057,0.278,4,0
2023-11-15 23:57:59,8.28,3.63,0.16,0.062,0.029,0.018,0.014,0.032,0.029,0.012,0.017,0.025,0.021,0.054,0.185,3.4,0
2023-11-15 23:58:59,8.43,3.27,0.16,0.057,0.022,0.022,0.018,0.02,0.01,0.024,0.019,0.014,0.029,0.062,0.225,3.88,0
2023-11-15 23:59:59,8.24,3.74,0.17,0.061,0.028,0.019,0.014,0.017,0.027,0.032,0.037,0.017,0.023,0.063,0.249,3.42,0
2023-11-16 00:00:59,8.15,3.54,0.16,0.065,0.014,0.031,0.026,0.028,0.016,0.031,0.022,0.025,0.026,0.061,0.261,3.32,0
2023-11-16 00:01:59,7.62,3.21,0.17,0.062,0.021,0.033,0.03,0.035,0.031,0.034,0.035,0.036,0.025,0.058,0.176,3.39,0
2023-11-16 00:02:59,7.7,3.17,0.18,0.053,0.036,0.027,0.016,0.035,0.01,0.021,0.036,0.032,0.027,0.05,0.203,3.8,0
2023-11-16 00:03:59,7.95,3.31,0.17,0.051,0.027,0.033,0.019,0.022,0.025,0.014,0.029,0.015,0.034,0.054,0.148,3.15,0
2023-11-16 00:04:59,8.35,3.38,0.15,0.054,0.011,0.035,0.021,0.032,0.02,0.034,0.028,0.03,0.036,0.056,0.19,3.52,0
2023-11-16 00:05:59,8.5,3.7,0.15,0.052,0.029,0.038,0.035,0.024,0.033,0.035,0.035,0.016,0.034,0.059,0.182,3.07,0
2023-11-16 00:06:59,8.16,3.07,0.17,0.057,0.019,0.031,0.015,0.01,0.023,0.029,0.02,0.033,0.01,0.053,0.218,3.06,0
2023-11-16 00:07:59,7.79,3.89,0.18,0.055,0.013,0.028,0.028,0.032,0.011,0.016,0.017,0.014,0.038,0.056,0.275,3.42,0
2023-11-16 00:08:59,7.5,3.27,0.16,0.062,0.036,0.013,0.033,0.027,0.017,0.028,0.031,0.025,0.021,0.065,0.163,3.66,0
2023-11-16 00:09:59,8.2,3.52,0.17,0.059,0.035,0.03,0.032,0.028,0.025,0.025,0.028,0.03,0.033,0.058,0.207,3.63,0
2023-11-16 00:10:59,7.84,3.27,0.18,0.054,0.015,0.034,0.035,0.013,0.037,0.02,0.03,0.01,0.028,0.064,0.12,3.97,0
2023-11-16 00:11:59,7.9,3.44,0.17,0.06,0.021,0.017,0.035,0.036,0.035,0.03,0.038,0.018,0.01,0.061,0.272,3.59,0
2023-11-16 00:12:59,8.21,3.36,0.18,0.056,0.033,0.017,0.03,0.027,0.021,0.03,0.028,0.037,0.015,0.061,0.238,3.77,0
2023-11-16 00:13:59,7.83,3.94,0.17,0.055,0.029,0.026,0.034,0.024,0.036,0.01,0.03,0.036,0.019,0.055,0.188,3.5,0
2023-11-16 00:14:59,8.11,3.51,0.16,0.065,0.025,0.019,0.015,0.037,0.014,0.038,0.027,0.031,0.025,0.051,0.255,3.2,0
2023-11-16 00:15:59,8.07,3.06,0.16,0.055,0.018,0.018,0.023,0.029,0.034,0.023,0.015,0.031,0.011,0.061,0.163,3.47,0
2023-11-16 00:16:59,8.27,3.66,0.15,0.056,0.035,0.028,0.028,0.037,0.014,0.012,0.033,0.02,0.038,0.06,0.248,3.53,0
2023-11-16 00:17:59,8.27,3.85,0.17,0.063,0.038,0.029,0.032,0.026,0.033,0.027,0.022,0.037,0.03,0.063,0.203,3.83,0
2023-11-16 00:18:59,8.19,3.16,0.18,0.063,0.032,0.011,0.014,0.019,0.01,0.036,0.028,0.022,0.014,0.05,0.245,3.98,0
2023-11-16 00:19:59,8.19,3.32,0.16,0.054,0.022,0.036,0.027,0.029,0.015,0.018,0.033,0.015,0.023,0.058,0.239,3.01,0
2023-11-16 00:20:59,8.15,3.41,0.16,0.058,0.017,0.03,0.021,0.015,0.038,0.018,0.016,0.027,0.015,0.065,0.269,3,0
2023-11-16 00:21:59,8.48,3.7,0.18,0.05,0.024,0.026,0.036,0.037,0.024,0.024,0.011,0.03,0.038,0.064,0.125,3.84,0
2023-11-16 00:22:59,7.64,3.16,0.16,0.06,0.032,0.01,0.015,0.036,0.02,0.028,0.024,0.024,0.017,0.064,0.19,3.16,0
2023-11-16 00:23:59,7.69,3.38,0.16,0.058,0.02,0.021,0.031,0.013,0.028,0.025,0.034,0.017,0.022,0.056,0.24,3.36,0
2023-11-16 00:24:59,7.77,3.82,0.17,0.051,0.022,0.021,0.013,0.016,0.033,0.035,0.019,0.036,0.01,0.057,0.191,3.19,0
2023-11-16 00:25:59,8.36,3.97,0.16,0.06,0.034,0.03,0.028,0.011,0.029,0.029,0.032,0.018,0.012,0.065,0.215,3.73,0
2023-11-16 00:26:59,7.54,3.47,0.17,0.053,0.01,0.016,0.014,0.03,0.025,0.016,0.015,0.023,0.012,0.063,0.228,3.79,0
2023-11-16 00:27:59,8.06,3.33,0.16,0.065,0.029,0.029,0.017,0.017,0.038,0.016,0.013,0.013,0.016,0.058,0.213,3.46,0
2023-11-16 00:28:59,8.38,3.97,0.15,0.064,0.027,0.021,0.026,0.029,0.038,0.02,0.03,0.013,0.011,0.05,0.154,3.62,0
2023-11-16 00:29:59,8.41,3.24,0.15,0.055,0.031,0.014,0.027,0.034,0.027,0.018,0.016,0.016,0.014,0.053,0.263,3.82,0
2023-11-16 00:30:59,7.86,3.93,0.17,0.051,0.025,0.025,0.026,0.012,0.018,0.031,0.036,0.025,0.029,0.055,0.22,3.05,0
2023-11-16 00:31:59,8.06,3.15,0.17,0.052,0.031,0.023,0.02,0.031,0.013,0.022,0.035,0.035,0.015,0.05,0.244,3.02,0
2023-11-16 00:32:59,7.59,3.85,0.18,0.065,0.013,0.038,0.011,0.036,0.022,0.023,0.029,0.02,0.014,0.051,0.276,3.31,0
2023-11-16 00:33:59,7.5,3.88,0.16,0.063,0.038,0.031,0.037,0.016,0.031,0.032,0.024,0.016,0.018,0.05,0.155,3.21,0
2023-11-16 00:34:59,7.71,3.45,0.18,0.06,0.038,0.021,0.036,0.033,0.014,0.02,0.029,0.032,0.014,0.062,0.135,3.3,0
2023-11-16 00:35:59,8,3.96,0.18,0.064,0.027,0.037,0.037,0.031,0.028,0.038,0.018,0.03,0.037,0.057,0.219,3.11,0
2023-11-16 00:36:59,8.42,3.98,0.16,0.055,0.014,0.025,0.035,0.031,0.018,0.033,0.032,0.019,0.017,0.065,0.162,3.93,0
2023-11-16 00:37:59,8.31,3.29,0.16,0.064,0.017,0.013,0.024,0.027,0.026,0.037,0.01,0.013,0.03,0.055,0.245,3.01,0
2023-11-16 00:38:59,7.74,3.42,0.18,0.05,0.016,0.034,0.029,0.035,0.019,0.035,0.02,0.032,0.032,0.05,0.239,3.6,0
2023-11-16 00:39:59,8.09,3.05,0.16,0.057,0.024,0.028,0.038,0.029,0.012,0.023,0.015,0.028,0.032,0.056,0.194,3.1,0
2023-11-16 00:40:59,8.37,3.32,0.18,0.054,0.038,0.015,0.026,0.031,0.012,0.011,0.032,0.037,0.036,0.059,0.217,3.73,0
2023-11-16 00:41:59,8.49,3.6,0.15,0.059,0.028,0.014,0.014,0.019,0.012,0.031,0.013,0.017,0.025,0.064,0.162,3.19,0
2023-11-16 00:42:59,7.73,3.29,0.17,0.063,0.011,0.037,0.02,0.017,0.013,0.026,0.015,0.028,0.018,0.058,0.247,3.56,0
2023-11-16 00:43:59,8.24,3.3,0.15,0.058,0.021,0.01,0.029,0.013,0.024,0.021,0.022,0.011,0.037,0.056,0.274,3.68,0
2023-11-16 00:44:59,7.76,3.57,0.15,0.05,0.019,0.024,0.03,0.028,0.037,0.02,0.019,0.034,0.017,0.056,0.17,3.91,0
2023-11-16 00:45:59,7.79,3.43,0.15,0.061,0.03,0.031,0.015,0.014,0.018,0.013,0.01,0.019,0.01,0.054,0.151,3.57,0
2023-11-16 00:46:59,8.44,3.47,0.16,0.051,0.029,0.034,0.027,0.021,0.037,0.016,0.014,0.019,0.015,0.062,0.153,3.77,0
2023-11-16 00:47:59,7.7,3.11,0.16,0.057,0.023,0.018,0.011,0.013,0.034,0.012,0.03,0.033,0.01,0.065,0.279,3.78,0
2023-11-16 00:48:59,8.08,3.64,0.18,0.065,0.015,0.015,0.012,0.031,0.023,0.036,0.015,0.028,0.021,0.05,0.162,3.82,0
2023-11-16 00:49:59,7.96,3.88,0.17,0.063,0.021,0.021,0.025,0.026,0.032,0.027,0.013,0.037,0.017,0.064,0.277,3.62,0
2023-11-16 00:50:59,8.2,3.14,0.16,0.054,0.015,0.025,0.022,0.026,0.023,0.025,0.013,0.037,0.034,0.065,0.199,3.14,0
2023-11-16 00:51:59,7.92,3.23,0.18,0.052,0.027,0.038,0.037,0.024,0.026,0.016,0.01,0.028,0.02,0.065,0.229,3.14,0
2023-11-16 00:52:59,7.69,3.7,0.18,0.053,0.022,0.036,0.022,0.01,0.029,0.029,0.031,0.037,0.014,0.05,0.268,3,0
2023-11-16 00:53:59,7.78,3.81,0.18,0.05,0.037,0.027,0.016,0.012,0.011,0.025,0.033,0.026,0.013,0.06,0.163,3.35,0
2023-11-16 00:54:59,7.91,3.37,0.18,0.051,0.026,0.013,0.034,0.012,0.023,0.017,0.027,0.031,0.018,0.05,0.17,3.36,0
2023-11-16 00:55:59,8.49,3.06,0.16,0.054,0.034,0.037,0.033,0.02,0.037,0.029,0.025,0.015,0.038,0.052,0.208,3.64,0
2023-11-16 00:56:59,8.06,3.4,0.18,0.058,0.015,0.03,0.036,0.025,0.025,0.033,0.029,0.034,0.015,0.064,0.198,3.66,0
2023-11-16 00:57:59,7.86,3.89,0.17,0.055,0.025,0.016,0.026,0.013,0.01,0.03,0.036,0.033,0.022,0.059,0.151,3.65,0
2023-11-16 00:58:59,7.65,3.52,0.16,0.054,0.02,0.032,0.017,0.032,0.02,0.028,0.032,0.012,0.03,0.059,0.249,3.51,0
2023-11-16 00:59:59,8.16,3.12,0.16,0.054,0.019,0.028,0.026,0.021,0.033,0.026,0.028,0.011,0.029,0.05,0.237,3.28,0
2023-11-16 01:00:59,7.79,3.44,0.18,0.062,0.037,0.011,0.036,0.013,0.014,0.017,0.016,0.023,0.025,0.052,0.234,3.95,0
2023-11-16 01:01:59,7.84,3.06,0.16,0.058,0.029,0.01,0.018,0.038,0.035,0.031,0.025,0.012,0.034,0.053,0.207,3.37,0
2023-11-16 01:02:59,7.53,3.31,0.17,0.06,0.021,0.024,0.012,0.02,0.022,0.034,0.014,0.014,0.027,0.062,0.195,3.49,0
2023-11-16 01:03:59,7.52,3.81,0.17,0.054,0.037,0.03,0.021,0.03,0.017,0.016,0.032,0.021,0.019,0.06,0.205,3.25,0
2023-11-16 01:04:59,8.06,3.64,0.15,0.064,0.037,0.018,0.025,0.031,0.029,0.034,0.031,0.018,0.012,0.061,0.26,3.98,0
2023-11-16 01:05:59,8.17,3.62,0.16,0.065,0.032,0.03,0.031,0.035,0.027,0.018,0.029,0.022,0.018,0.054,0.188,3.05,0
2023-11-16 01:06:59,7.93,3.65,0.15,0.057,0.036,0.01,0.014,0.019,0.023,0.02,0.021,0.021,0.031,0.061,0.259,3.04,0
2023-11-16 01:07:59,7.93,3.69,0.15,0.053,0.033,0.038,0.017,0.017,0.02,0.021,0.021,0.017,0.013,0.053,0.279,3.06,0
2023-11-16 01:08:59,8.17,3.31,0.15,0.052,0.035,0.014,0.01,0.029,0.038,0.028,0.036,0.022,0.026,0.052,0.245,3.24,0
2023-11-16 01:09:59,7.59,3.93,0.16,0.064,0.029,0.014,0.016,0.017,0.036,0.031,0.018,0.036,0.015,0.05,0.128,3.49,0
2023-11-16 01:10:59,7.71,3.93,0.15,0.057,0.016,0.029,0.019,0.034,0.012,0.038,0.026,0.016,0.03,0.061,0.154,3.51,0
2023-11-16 01:11:59,8.5,3,0.16,0.059,0.014,0.02,0.032,0.01,0.036,0.015,0.033,0.013,0.019,0.054,0.198,3.77,0
2023-11-16 01:12:59,7.6,3.97,0.15,0.059,0.02,0.038,0.021,0.017,0.038,0.023,0.037,0.033,0.019,0.05,0.193,3.21,0
2023-11-16 01:13:59,7.67,3.64,0.18,0.053,0.027,0.018,0.013,0.027,0.022,0.023,0.036,0.018,0.016,0.055,0.124,3.26,0
2023-11-16 01:14:59,8.03,3.98,0.17,0.05,0.011,0.022,0.021,0.018,0.014,0.029,0.024,0.018,0.02,0.056,0.188,3.81,0
2023-11-16 01:15:59,9.15,7.3,1.34,0.95,1.52,0.88,0.89,0.86,0.82,0.86,0.88,0.87,1.8,0.85,1.2,7.45,1
2023-11-16 01:16:59,7.53,3.14,0.15,0.058,0.029,0.032,0.016,0.027,0.026,0.015,0.038,0.033,0.024,0.059,0.27,3.27,0
2023-11-16 01:17:59,8.46,3.22,0.17,0.061,0.037,0.017,0.031,0.012,0.012,0.033,0.015,0.029,0.035,0.062,0.139,3.15,0
2023-11-16 01:18:59,8.29,3.71,0.17,0.064,0.036,0.026,0.017,0.011,0.021,0.037,0.021,0.032,0.023,0.053,0.239,3.95,0
2023-11-16 01:19:59,7.82,3.4,0.16,0.055,0.011,0.029,0.029,0.018,0.015,0.017,0.034,0.019,0.01,0.058,0.182,3.32,0
2023-11-16 01:20:59,8.19,3.93,0.15,0.064,0.017,0.037,0.029,0.031,0.025,0.023,0.038,0.023,0.022,0.052,0.163,3.87,0
2023-11-16 01:21:59,10.19,7,1.46,0.95,1.57,0.81,0.88,0.82,0.85,0.82,0.83,0.81,1.9,0.88,1.25,5.97,1
2023-11-16 01:22:59,7.69,3.45,0.17,0.052,0.014,0.019,0.038,0.032,0.014,0.014,0.036,0.014,0.01,0.05,0.227,3.45,0
2023-11-16 01:23:59,12.48,7.18,1.37,0.98,1.76,0.8,0.87,0.88,0.81,0.8,0.87,0.87,1.84,0.83,1.45,7.31,1
2023-11-16 01:24:59,10.51,6.92,1.26,0.9,1.57,0.86,0.8,0.89,0.83,0.84,0.8,0.88,1.81,0.83,1.47,5.66,1
2023-11-16 01:25:59,8.38,3.91,0.17,0.053,0.018,0.016,0.018,0.038,0.031,0.013,0.02,0.021,0.016,0.065,0.244,3.44,0
2023-11-16 01:26:59,7.91,3.07,0.16,0.058,0.017,0.023,0.022,0.016,0.031,0.032,0.028,0.034,0.016,0.056,0.14,3.79,0
2023-11-16 01:27:59,8.43,3.3,0.18,0.061,0.012,0.023,0.01,0.023,0.037,0.011,0.022,0.034,0.013,0.053,0.198,3.82,0
2023-11-16 01:28:59,8.38,3.06,0.15,0.064,0.018,0.03,0.016,0.018,0.034,0.014,0.011,0.035,0.033,0.057,0.278,3.82,0
2023-11-16 01:29:59,8.07,3.26,0.15,0.058,0.029,0.035,0.038,0.012,0.036,0.025,0.02,0.01,0.037,0.056,0.206,3.68,0
